acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,expected_boundary,expected_non_source_writes,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_count,noise_write_ratio,phase,seed,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
0.965624988079071,0.949999988079071,0.9467812615633011,0.00662698803115339,20,500,31,11,0.0756036788225174,0.11897039978206157,0.01747081180767939,forced,30,naive,10,0.5,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
1.0,0.996874988079071,0.9935937604904175,0.00470153505125337,20,500,31,11,0.004557277075946331,0.028603202286176382,0.017668300640676766,forced,31,naive,10,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9935937604904175,0.00470153505125337,20,500,31,11,0.004557277075946331,0.028603202286176382,0.017668300640676766,forced,32,naive,10,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9935937604904175,0.00470153505125337,20,500,31,11,0.004557277075946331,0.028603202286176382,0.017668300640676766,forced,33,naive,10,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9935937604904175,0.00470153505125337,20,500,31,11,0.004557277075946331,0.028603202286176382,0.017668300640676766,forced,41,naive,10,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9935937604904175,0.00470153505125337,20,500,31,11,0.004557277075946331,0.028603202286176382,0.017668300640676766,forced,51,naive,10,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.16562500596046448,0.125,0.11268750143051147,0.012949873299547587,20,500,36,16,2.5886588096618652,2.6512682690620424,0.020205813463011462,forced,10,naive,15,0.75,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.3656249940395355,0.3031249940395355,0.30335625559091567,0.01562891346565636,20,500,36,16,1.5929503440856934,1.6652011132240296,0.02804825960163537,forced,20,naive,15,0.75,expC_intermediate,0,4,0.2,8,source-sep-noise-budget
0.965624988079071,0.949999988079071,0.9435875120162964,0.007227671026481309,20,500,36,16,0.09434252977371216,0.14140795366466044,0.022322931975785262,forced,34,naive,15,0.75,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.971875011920929,0.953125,0.9462562628984451,0.008200845772094977,20,500,36,16,0.08260484784841537,0.1284112187474966,0.020593362090625292,forced,35,naive,15,0.75,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
1.0,0.996874988079071,0.9908187643289567,0.005753866507037949,20,500,36,16,0.007692292332649231,0.03891260316222906,0.021137332344608614,forced,36,naive,15,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9908187643289567,0.005753866507037949,20,500,36,16,0.007692292332649231,0.03891260316222906,0.021137332344608614,forced,37,naive,15,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9908187643289567,0.005753866507037949,20,500,36,16,0.007692292332649231,0.03891260316222906,0.021137332344608614,forced,38,naive,15,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9908187643289567,0.005753866507037949,20,500,36,16,0.007692292332649231,0.03891260316222906,0.021137332344608614,forced,46,naive,15,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9908187643289567,0.005753866507037949,20,500,36,16,0.007692292332649231,0.03891260316222906,0.021137332344608614,forced,56,naive,15,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.09687500447034836,0.05625000223517418,0.05049375089816749,0.012467550338274413,20,500,41,21,2.979884386062622,2.9982812905311587,0.00430072113903632,forced,10,naive,20,1.0,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.16250000894069672,0.10312499850988388,0.1133625017553568,0.01308618696369865,20,500,41,21,2.5546152591705322,2.614255872249603,0.018603134723848593,forced,20,naive,20,1.0,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.925000011920929,0.90625,0.8974562617540359,0.009056789570944721,20,500,41,21,0.1586170643568039,0.21510544121265412,0.0213875646312111,forced,39,naive,20,1.0,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.9468750357627869,0.921875,0.9110000126361847,0.01074999983644672,20,500,41,21,0.13670504093170166,0.1775391150712967,0.017932269636884556,forced,40,naive,20,1.0,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
0.965624988079071,0.953125,0.9487500102519989,0.005779135123925066,20,500,41,21,0.07608138024806976,0.10781496886909007,0.015532665139416505,forced,41,naive,20,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
