acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,expected_boundary,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_budget,phase,seed,task,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
0.921875,0.875,0.8850000125169754,0.008633147384240987,80,500,101,0.16709604859352112,0.22621773481369017,0.013409552486824561,forced,101,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.921875,0.875,0.8850000125169754,0.008633147384240987,80,500,101,0.16709604859352112,0.22621773481369017,0.013409552486824561,forced,102,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.921875,0.875,0.8850000125169754,0.008633147384240987,80,500,101,0.16709604859352112,0.22621773481369017,0.013409552486824561,forced,103,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.921875,0.875,0.8850000125169754,0.008633147384240987,80,500,101,0.16709604859352112,0.22621773481369017,0.013409552486824561,forced,111,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.921875,0.875,0.8850000125169754,0.008633147384240987,80,500,101,0.16709604859352112,0.22621773481369017,0.013409552486824561,forced,121,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
1.0,1.0,0.9997374993562699,0.0009319850289935834,80,500,20,2.108360786223784e-05,0.0016463782845021343,0.005068538237062573,forced,20,naive,0,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9996937494277954,0.0010288613503056392,80,500,20,1.0311480764357839e-05,0.0023098801995729444,0.006557764998775499,forced,40,naive,20,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9994437494277955,0.0015759287794081074,80,500,20,1.674282793828752e-05,0.0036459602668765002,0.009737234931967802,forced,60,naive,40,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9992499994039535,0.0016723842825780617,80,500,20,1.7154170564026572e-05,0.004407214337763435,0.010424641707470986,forced,100,naive,80,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
0.778124988079071,0.731249988079071,0.7275187604427338,0.013558453270808122,20,500,20,0.44971999526023865,0.5177588545084,0.019689503659145662,forced,10,naive,,expD_symbolic_kv,2,symbolic_key_value_retrieval,10,0.5,8,source-only
0.9468750357627869,0.918749988079071,0.9188062614202499,0.007924002208643997,20,500,20,0.09900511801242828,0.1437609219700098,0.01236127727118506,forced,15,naive,,expD_symbolic_kv,2,symbolic_key_value_retrieval,15,0.75,8,source-only
1.0,1.0,0.9998312493562699,0.0007063080019098266,20,500,20,2.680639772734139e-05,0.0011333400365583658,0.004119665586731121,forced,20,naive,,expD_symbolic_kv,2,symbolic_key_value_retrieval,20,1.0,8,source-only
1.0,1.0,0.9998312493562699,0.0007063080019098266,20,500,20,2.680639772734139e-05,0.0011333400365583658,0.004119665586731121,forced,25,naive,,expD_symbolic_kv,2,symbolic_key_value_retrieval,20,1.0,8,source-only
1.0,1.0,0.9998312493562699,0.0007063080019098266,20,500,20,2.680639772734139e-05,0.0011333400365583658,0.004119665586731121,forced,30,naive,,expD_symbolic_kv,2,symbolic_key_value_retrieval,20,1.0,8,source-only
