acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_budget,phase,seed,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
0.09375,0.04374999925494194,0.049650000941008327,0.011709144679231356,40,500,2.9810574054718018,2.9969495301246645,0.0026750928673628864,natural,0,baseline,,natural_baseline,3,,,32,none
0.09687500447034836,0.0625,0.050125000793486835,0.012049053613184093,80,500,2.981997013092041,2.9970059180259705,0.002675640124781825,natural,0,baseline,,natural_baseline,3,,,32,none
0.09062500298023224,0.04374999925494194,0.050918750829994676,0.01275657172963815,10,500,2.9808034896850586,2.9969310936927793,0.0027746261176980307,natural,0,baseline,,natural_baseline,4,,,4,none
0.10000000149011612,0.04062500223517418,0.050912500962615015,0.012450972944729022,20,500,2.9846673011779785,2.997118929862976,0.002966334738244712,natural,0,baseline,,natural_baseline,4,,,4,none
0.09687500447034836,0.0625,0.049762500911951064,0.011750259513909202,40,500,2.9783101081848145,2.9969676423072813,0.0028652143909766122,natural,0,baseline,,natural_baseline,4,,,4,none
0.09687500447034836,0.046875,0.05073750093206763,0.012082199178949994,80,500,2.9831714630126953,2.9971036710739134,0.0030190276522947123,natural,0,baseline,,natural_baseline,4,,,4,none
0.09375,0.05000000074505806,0.05051250082626939,0.012683460134614478,10,500,2.9815852642059326,2.996977240562439,0.002866168760255883,natural,0,baseline,,natural_baseline,4,,,8,none
0.10000000149011612,0.03437500074505806,0.050500000823289155,0.012152353245010522,20,500,2.9845643043518066,2.99719095993042,0.0030953544841944005,natural,0,baseline,,natural_baseline,4,,,8,none
0.10312499850988388,0.05312500149011612,0.04957500090636313,0.01206488986007056,40,500,2.979032278060913,2.9969962124824523,0.0029586546060256544,natural,0,baseline,,natural_baseline,4,,,8,none
0.09062500298023224,0.03750000149011612,0.05079375093430281,0.012611024377891257,80,500,2.983182907104492,2.997113112926483,0.003016845274799603,natural,0,baseline,,natural_baseline,4,,,8,none
0.09687500447034836,0.04062500223517418,0.050443750914186236,0.012332406468206443,10,500,2.981045961380005,2.997064106941223,0.0029348054274828377,natural,0,baseline,,natural_baseline,4,,,16,none
0.10625000298023224,0.046875,0.049731250870972875,0.011702115068429947,20,500,2.984025239944458,2.9972664184570315,0.0032327059336267148,natural,0,baseline,,natural_baseline,4,,,16,none
0.09687500447034836,0.03125,0.049718750931322574,0.0118131201535917,40,500,2.97900390625,2.997170301914215,0.0031818085983990104,natural,0,baseline,,natural_baseline,4,,,16,none
0.09375,0.03750000149011612,0.05036875078454614,0.012279332030313037,80,500,2.9849295616149902,2.997283066749573,0.003260212120041022,natural,0,baseline,,natural_baseline,4,,,16,none
1.0,0.9937500357627869,0.9930562613010406,0.004862073127890606,10,500,0.0030956666450947523,0.03352256609685719,0.024768644038035765,natural,0,baseline,,natural_baseline,4,,,32,none
