model,write_mode,delay_len,max_mem,metric,mean,std,min,max,n_seeds
gated,source-pinned-noise-fifo,80,100,mem_sep_entries,0.0,0.0,0.0,0.0,7
gated,source-pinned-noise-fifo,80,100,mem_source_entries,20.0,0.0,20.0,20.0,7
gated,source-pinned-noise-fifo,80,100,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,prefix-all,40,50,acc_mean_tail,0.6664339397975377,0.10494173970402058,0.4413500059843063,0.7650125119686126,7
naive,prefix-all,40,50,attn_entropy,0.0882315760744469,0.10176390541701039,0.025045097223483,0.3101179022341966,7
naive,prefix-all,40,50,attn_mass_noise,0.17903389359240202,0.08587000278469141,0.0006182009783515,0.2506767306476831,7
naive,prefix-all,40,50,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,50,attn_mass_sep,0.10014449675301351,0.04085053260376066,0.0501632024534046,0.1507977098226547,7
naive,prefix-all,40,50,attn_mass_source,0.7208216216947351,0.056339040455521495,0.6990231573581696,0.8485840857028961,7
naive,prefix-all,40,50,err_both_source_and_noise_rate,0.870141523365441,0.009668965310493695,0.8579201140217632,0.8833161926846731,7
naive,prefix-all,40,50,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,50,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,50,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,50,err_source_only_rate,0.129858476634559,0.009668965310493707,0.1166838073153269,0.1420798859782369,7
naive,prefix-all,40,50,eval_acc,0.6845982239714691,0.11185010075804565,0.4474609456956386,0.7742187604308128,7
naive,prefix-all,40,50,eval_error_rate,0.31540178571428573,0.11185010060083889,0.22578125,0.5525390625,7
naive,prefix-all,40,50,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,prefix-all,40,50,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,40,50,mem_source_entries,9.0,0.0,9.0,9.0,7
naive,prefix-all,40,50,source_survival_rate,0.45,0.0,0.45,0.45,7
naive,prefix-all,40,60,acc_mean_tail,0.9093116187027522,0.030840928790388106,0.8539937621355057,0.9470625112056732,7
naive,prefix-all,40,60,attn_entropy,0.16622770617582966,0.03745968760708409,0.1084785778075456,0.2298440411686897,7
naive,prefix-all,40,60,attn_mass_noise,0.22875678432839255,0.03927225161547234,0.1993270860984921,0.3006105311214924,7
naive,prefix-all,40,60,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,60,attn_mass_sep,0.07897150639577631,0.026798972878705345,0.0500004612840712,0.100641009863466,7
naive,prefix-all,40,60,attn_mass_source,0.6922717275364059,0.018939499838808764,0.6493890322744846,0.7001736052334309,7
naive,prefix-all,40,60,err_both_source_and_noise_rate,0.8657957896216589,0.021385869288754245,0.8223214285714286,0.8818030820503954,7
naive,prefix-all,40,60,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,60,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,60,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,60,err_source_only_rate,0.13420421037834104,0.02138586928875425,0.1181969179496047,0.1776785714285714,7
naive,prefix-all,40,60,eval_acc,0.9247209924672332,0.036551599306315304,0.8554687686264515,0.9599609524011612,7
naive,prefix-all,40,60,eval_error_rate,0.07527901785714285,0.036551601973338135,0.0400390625,0.14453125,7
naive,prefix-all,40,60,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,prefix-all,40,60,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,40,60,mem_source_entries,19.0,0.0,19.0,19.0,7
naive,prefix-all,40,60,source_survival_rate,0.95,0.0,0.95,0.95,7
naive,prefix-all,40,61,acc_mean_tail,0.9760883998359953,0.03679022539503329,0.9030437607765198,0.996531255364418,7
naive,prefix-all,40,61,attn_entropy,0.10151393877874523,0.039316041448008175,0.0473931389860808,0.1579883145168423,7
naive,prefix-all,40,61,attn_mass_noise,0.2639122804892914,0.038338923869172065,0.1990101654082536,0.3011876605451107,7
naive,prefix-all,40,61,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,61,attn_mass_sep,0.05719759561387553,0.018925006957610593,0.0497001432813704,0.100113017950207,7
naive,prefix-all,40,61,attn_mass_source,0.6788901473794665,0.02721430131084253,0.648558959364891,0.7009822763502598,7
naive,prefix-all,40,61,err_both_source_and_noise_rate,0.2807153305210787,0.399606161860844,0.0,0.8614178730636253,7
naive,prefix-all,40,61,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,61,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,61,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,61,err_source_only_rate,0.04071324090749268,0.06956781094538442,0.0,0.1464105594160741,7
naive,prefix-all,40,61,eval_acc,0.9794642877365861,0.0376363012953422,0.903710950165987,1.0,7
naive,prefix-all,40,61,eval_error_rate,0.020535714285714286,0.037636306326430995,0.0,0.0962890625,7
naive,prefix-all,40,61,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,prefix-all,40,61,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,40,61,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,prefix-all,40,61,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,prefix-all,40,62,acc_mean_tail,0.9760883998359953,0.03679022539503329,0.9030437607765198,0.996531255364418,7
naive,prefix-all,40,62,attn_entropy,0.10151393877874523,0.039316041448008175,0.0473931389860808,0.1579883145168423,7
naive,prefix-all,40,62,attn_mass_noise,0.2639122804892914,0.038338923869172065,0.1990101654082536,0.3011876605451107,7
naive,prefix-all,40,62,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,62,attn_mass_sep,0.05719759561387553,0.018925006957610593,0.0497001432813704,0.100113017950207,7
naive,prefix-all,40,62,attn_mass_source,0.6788901473794665,0.02721430131084253,0.648558959364891,0.7009822763502598,7
naive,prefix-all,40,62,err_both_source_and_noise_rate,0.2807153305210787,0.399606161860844,0.0,0.8614178730636253,7
naive,prefix-all,40,62,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,62,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,62,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,62,err_source_only_rate,0.04071324090749268,0.06956781094538442,0.0,0.1464105594160741,7
naive,prefix-all,40,62,eval_acc,0.9794642877365861,0.0376363012953422,0.903710950165987,1.0,7
naive,prefix-all,40,62,eval_error_rate,0.020535714285714286,0.037636306326430995,0.0,0.0962890625,7
naive,prefix-all,40,62,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,prefix-all,40,62,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,40,62,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,prefix-all,40,62,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,prefix-all,40,70,acc_mean_tail,0.9760883998359953,0.03679022539503329,0.9030437607765198,0.996531255364418,7
naive,prefix-all,40,70,attn_entropy,0.10151393877874523,0.039316041448008175,0.0473931389860808,0.1579883145168423,7
naive,prefix-all,40,70,attn_mass_noise,0.2639122804892914,0.038338923869172065,0.1990101654082536,0.3011876605451107,7
naive,prefix-all,40,70,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,70,attn_mass_sep,0.05719759561387553,0.018925006957610593,0.0497001432813704,0.100113017950207,7
naive,prefix-all,40,70,attn_mass_source,0.6788901473794665,0.02721430131084253,0.648558959364891,0.7009822763502598,7
naive,prefix-all,40,70,err_both_source_and_noise_rate,0.2807153305210787,0.399606161860844,0.0,0.8614178730636253,7
naive,prefix-all,40,70,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,70,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,70,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,40,70,err_source_only_rate,0.04071324090749268,0.06956781094538442,0.0,0.1464105594160741,7
naive,prefix-all,40,70,eval_acc,0.9794642877365861,0.0376363012953422,0.903710950165987,1.0,7
naive,prefix-all,40,70,eval_error_rate,0.020535714285714286,0.037636306326430995,0.0,0.0962890625,7
naive,prefix-all,40,70,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,prefix-all,40,70,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,40,70,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,prefix-all,40,70,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,prefix-all,80,80,acc_mean_tail,0.08125892996282445,0.04571310358056985,0.0502250008545815,0.1772500029951334,7
naive,prefix-all,80,80,attn_entropy,3.3650201495204652,0.7735845931332777,2.0292118042707443,4.241443246603012,7
naive,prefix-all,80,80,attn_mass_noise,1.0,0.0,1.0,1.0,7
naive,prefix-all,80,80,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,80,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,80,attn_mass_source,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,80,err_both_source_and_noise_rate,0.7766134353626868,0.07576461084292291,0.675513651721932,0.8903240720852541,7
naive,prefix-all,80,80,err_noise_only_rate,0.207298262706906,0.07960593021245542,0.092855914540318,0.3127768439943061,7
naive,prefix-all,80,80,err_other_rate,0.0031886318573867145,0.003057514450320301,0.0,0.0083334259269547,7
naive,prefix-all,80,80,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,80,err_source_only_rate,0.012899670073020357,0.004965795142678479,0.0038135593220338,0.0168200133744279,7
naive,prefix-all,80,80,eval_acc,0.11121652015884002,0.07485981730605237,0.0623046883847564,0.263281256891787,7
naive,prefix-all,80,80,eval_error_rate,0.8887834821428572,0.07485981510264005,0.73671875,0.9376953125,7
naive,prefix-all,80,80,mem_noise_entries,80.0,0.0,80.0,80.0,7
naive,prefix-all,80,80,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,80,mem_source_entries,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,80,source_survival_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,100,acc_mean_tail,0.9252750119992664,0.02409769198710233,0.9018062621355056,0.958712512731552,7
naive,prefix-all,80,100,attn_entropy,0.15417163586243982,0.037753069680600736,0.1010871729813516,0.2234219145029783,7
naive,prefix-all,80,100,attn_mass_noise,0.17839453514307022,0.08068606853463885,0.0001252795505024,0.2487573623657226,7
naive,prefix-all,80,100,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,100,attn_mass_sep,0.07894109324336433,0.039540284755384666,0.0001800247782739,0.1010760590434074,7
naive,prefix-all,80,100,attn_mass_source,0.7426643951662949,0.11334287935675708,0.6987095847725868,0.9996947161853312,7
naive,prefix-all,80,100,err_both_source_and_noise_rate,0.97740539392752,0.009440832484878215,0.9633805331343064,0.989780745967742,7
naive,prefix-all,80,100,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,100,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,100,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,100,err_source_only_rate,0.022594606072479873,0.009440832484878245,0.010219254032258,0.0366194668656936,7
naive,prefix-all,80,100,eval_acc,0.9413225523063115,0.028496413025927307,0.9060546942055224,0.9884765781462193,7
naive,prefix-all,80,100,eval_error_rate,0.058677455357142805,0.028496412161334233,0.0115234375,0.0939453125,7
naive,prefix-all,80,100,mem_noise_entries,80.0,0.0,80.0,80.0,7
naive,prefix-all,80,100,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,80,100,mem_source_entries,19.0,0.0,19.0,19.0,7
naive,prefix-all,80,100,source_survival_rate,0.95,0.0,0.95,0.95,7
naive,prefix-all,80,101,acc_mean_tail,0.9751875087193079,0.03674069310178858,0.9025250126123427,0.996250004529953,7
naive,prefix-all,80,101,attn_entropy,0.12856225845670058,0.043925259190282,0.0552609439473599,0.1699685994535684,7
naive,prefix-all,80,101,attn_mass_noise,0.1857780470160313,0.13444466461926682,5.704929435523809e-05,0.3004369828850031,7
naive,prefix-all,80,101,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,101,attn_mass_sep,0.05076873251281146,0.03953843306805014,0.0002176161478928,0.100050966721028,7
naive,prefix-all,80,101,attn_mass_source,0.7634532515491758,0.16075650550871817,0.6494218409061432,0.9995819628238678,7
naive,prefix-all,80,101,err_both_source_and_noise_rate,0.2789760108462436,0.4764524293444152,0.0,0.9818127306856104,7
naive,prefix-all,80,101,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,101,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,101,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,101,err_source_only_rate,0.006738274868042057,0.011922141014109284,0.0,0.0289806547619047,7
naive,prefix-all,80,101,eval_acc,0.9790178585265364,0.03863154687532754,0.9015625156462193,1.0,7
naive,prefix-all,80,101,eval_error_rate,0.02098214285714286,0.03863155139769638,0.0,0.0984375,7
naive,prefix-all,80,101,mem_noise_entries,80.0,0.0,80.0,80.0,7
naive,prefix-all,80,101,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,80,101,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,prefix-all,80,101,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,prefix-all,80,102,acc_mean_tail,0.9751875087193079,0.03674069310178858,0.9025250126123427,0.996250004529953,7
naive,prefix-all,80,102,attn_entropy,0.12856225845670058,0.043925259190282,0.0552609439473599,0.1699685994535684,7
naive,prefix-all,80,102,attn_mass_noise,0.1857780470160313,0.13444466461926682,5.704929435523809e-05,0.3004369828850031,7
naive,prefix-all,80,102,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,102,attn_mass_sep,0.05076873251281146,0.03953843306805014,0.0002176161478928,0.100050966721028,7
naive,prefix-all,80,102,attn_mass_source,0.7634532515491758,0.16075650550871817,0.6494218409061432,0.9995819628238678,7
naive,prefix-all,80,102,err_both_source_and_noise_rate,0.2789760108462436,0.4764524293444152,0.0,0.9818127306856104,7
naive,prefix-all,80,102,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,102,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,102,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,102,err_source_only_rate,0.006738274868042057,0.011922141014109284,0.0,0.0289806547619047,7
naive,prefix-all,80,102,eval_acc,0.9790178585265364,0.03863154687532754,0.9015625156462193,1.0,7
naive,prefix-all,80,102,eval_error_rate,0.02098214285714286,0.03863155139769638,0.0,0.0984375,7
naive,prefix-all,80,102,mem_noise_entries,80.0,0.0,80.0,80.0,7
naive,prefix-all,80,102,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,80,102,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,prefix-all,80,102,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,prefix-all,80,120,acc_mean_tail,0.9751875087193079,0.03674069310178858,0.9025250126123427,0.996250004529953,7
naive,prefix-all,80,120,attn_entropy,0.12856225845670058,0.043925259190282,0.0552609439473599,0.1699685994535684,7
naive,prefix-all,80,120,attn_mass_noise,0.1857780470160313,0.13444466461926682,5.704929435523809e-05,0.3004369828850031,7
naive,prefix-all,80,120,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,120,attn_mass_sep,0.05076873251281146,0.03953843306805014,0.0002176161478928,0.100050966721028,7
naive,prefix-all,80,120,attn_mass_source,0.7634532515491758,0.16075650550871817,0.6494218409061432,0.9995819628238678,7
naive,prefix-all,80,120,err_both_source_and_noise_rate,0.2789760108462436,0.4764524293444152,0.0,0.9818127306856104,7
naive,prefix-all,80,120,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,120,err_other_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,120,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,prefix-all,80,120,err_source_only_rate,0.006738274868042057,0.011922141014109284,0.0,0.0289806547619047,7
naive,prefix-all,80,120,eval_acc,0.9790178585265364,0.03863154687532754,0.9015625156462193,1.0,7
naive,prefix-all,80,120,eval_error_rate,0.02098214285714286,0.03863155139769638,0.0,0.0984375,7
naive,prefix-all,80,120,mem_noise_entries,80.0,0.0,80.0,80.0,7
naive,prefix-all,80,120,mem_sep_entries,1.0,0.0,1.0,1.0,7
naive,prefix-all,80,120,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,prefix-all,80,120,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-only,40,10,acc_mean_tail,0.5486642974359649,0.016007281660170614,0.5314250108599663,0.572337512254715,7
naive,source-only,40,10,attn_entropy,0.09875137744737517,0.0528636700418069,0.0558471838012337,0.1871486017480492,7
naive,source-only,40,10,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,40,10,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,40,10,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,40,10,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,40,10,err_both_source_and_noise_rate,0.8714480348888759,0.012370024122842419,0.8573986418922936,0.8925523455724435,7
naive,source-only,40,10,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,10,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,10,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,10,err_source_only_rate,0.12855196511112396,0.012370024122842407,0.1074476544275564,0.1426013581077064,7
naive,source-only,40,10,eval_acc,0.5765067094138691,0.037682782525250626,0.5355468913912773,0.6330078281462193,7
naive,source-only,40,10,eval_error_rate,0.42349330357142856,0.03768278111775707,0.3669921875,0.464453125,7
naive,source-only,40,10,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,10,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,10,mem_source_entries,10.0,0.0,10.0,10.0,7
naive,source-only,40,10,source_survival_rate,0.5,0.0,0.5,0.5,7
naive,source-only,40,15,acc_mean_tail,0.7742071550914219,0.007362817966866599,0.7645312612056732,0.7855062614679337,7
naive,source-only,40,15,attn_entropy,0.12135352583469021,0.05991678857029069,0.0518397286068648,0.2384268241003155,7
naive,source-only,40,15,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,40,15,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,40,15,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,40,15,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,40,15,err_both_source_and_noise_rate,0.8697243775575274,0.01915298849268438,0.8304737476715331,0.8870921495683506,7
naive,source-only,40,15,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,15,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,15,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,15,err_source_only_rate,0.13027562244247262,0.01915298849268443,0.1129078504316495,0.169526252328467,7
naive,source-only,40,15,eval_acc,0.8037667519279889,0.024140582052480014,0.7742187567055225,0.8400390706956387,7
naive,source-only,40,15,eval_error_rate,0.19623325892857135,0.024140581356390665,0.1599609374999999,0.22578125,7
naive,source-only,40,15,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,15,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,15,mem_source_entries,15.0,0.0,15.0,15.0,7
naive,source-only,40,15,source_survival_rate,0.75,0.0,0.75,0.75,7
naive,source-only,40,20,acc_mean_tail,0.9960446487835475,0.0007632700888025294,0.9951812579631806,0.9971437537670136,7
naive,source-only,40,20,attn_entropy,0.04814333280748017,0.012415521685388963,0.0325569721171632,0.0704211820848286,7
naive,source-only,40,20,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,40,20,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-only,40,20,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,20,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-only,40,20,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-only,40,25,acc_mean_tail,0.9960446487835475,0.0007632700888025294,0.9951812579631806,0.9971437537670136,7
naive,source-only,40,25,attn_entropy,0.04814333280748017,0.012415521685388963,0.0325569721171632,0.0704211820848286,7
naive,source-only,40,25,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,40,25,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-only,40,25,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,25,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-only,40,25,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-only,40,30,acc_mean_tail,0.9960446487835475,0.0007632700888025294,0.9951812579631806,0.9971437537670136,7
naive,source-only,40,30,attn_entropy,0.04814333280748017,0.012415521685388963,0.0325569721171632,0.0704211820848286,7
naive,source-only,40,30,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,40,30,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-only,40,30,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,40,30,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-only,40,30,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-only,80,10,acc_mean_tail,0.5517437626549176,0.01311406158214667,0.5343812634944916,0.5658750119209289,7
naive,source-only,80,10,attn_entropy,0.1396717320063284,0.04697163482381137,0.0614551189355552,0.2203117525205016,7
naive,source-only,80,10,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,80,10,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,80,10,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,80,10,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,80,10,err_both_source_and_noise_rate,0.9846195893501157,0.004570143456070692,0.9788156696418008,0.990792211876936,7
naive,source-only,80,10,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,10,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,10,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,10,err_source_only_rate,0.015380410649884256,0.004570143456070675,0.0092077881230641,0.0211843303581992,7
naive,source-only,80,10,eval_acc,0.5853794754615852,0.02513579715393475,0.5363281331956387,0.6105468831956387,7
naive,source-only,80,10,eval_error_rate,0.41462053571428564,0.02513579770681422,0.3894531249999999,0.4636718749999999,7
naive,source-only,80,10,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,10,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,10,mem_source_entries,10.0,0.0,10.0,10.0,7
naive,source-only,80,10,source_survival_rate,0.5,0.0,0.5,0.5,7
naive,source-only,80,15,acc_mean_tail,0.7849946550301142,0.011988752079332865,0.7707562631368637,0.8015062625408172,7
naive,source-only,80,15,attn_entropy,0.13389577280863055,0.03518581361174238,0.058894146932289,0.1576050268486142,7
naive,source-only,80,15,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,80,15,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,80,15,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,80,15,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,80,15,err_both_source_and_noise_rate,0.9808487624412267,0.01091971415759512,0.9608270915771624,0.9938754724600088,7
naive,source-only,80,15,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,15,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,15,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,15,err_source_only_rate,0.01915123755877334,0.010919714157595121,0.0061245275399912,0.0391729084228377,7
naive,source-only,80,15,eval_acc,0.8064732285482543,0.013687877300439617,0.7779296971857548,0.8160156384110451,7
naive,source-only,80,15,eval_error_rate,0.1935267857142857,0.013687875946980172,0.183984375,0.2220703125,7
naive,source-only,80,15,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,15,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,15,mem_source_entries,15.0,0.0,15.0,15.0,7
naive,source-only,80,15,source_survival_rate,0.75,0.0,0.75,0.75,7
naive,source-only,80,20,acc_mean_tail,0.9960062556947981,0.0009884732095179676,0.9945437570810318,0.9973000024557114,7
naive,source-only,80,20,attn_entropy,0.047113460654924985,0.009191087974887921,0.0342560375574976,0.0645642564631998,7
naive,source-only,80,20,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,80,20,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,80,20,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,80,20,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,80,20,err_both_source_and_noise_rate,0.008928571428571428,0.023622779563076703,0.0,0.0625,7
naive,source-only,80,20,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,20,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,20,err_sep_rate,0.0,0.0,0.0,0.0,7
